id,text,category
TA_HL663,na nampala yen intha mathiri niraiya thadava sollirukkanga but nadakkala ipo mattum nadakkava pothu namma eppavum pola namma vealiya parthuttu poga vendiyathu than,NOT
TA_HL665,Naa conceive ah iruken 2nd baby eaa kolandhaiya naa pakkanum eaa husband forgine la irukanga avenga ippo vara mudiyadhu nanum ennoda 5 years old son um dha irukom adhanala eaa,NOT
TA_HL666,Naa kuda ya akka pasangaluku epditha pannuvaa yamathi yamathi satham uttuvaa[,NOT
TA_HL667,naa nambapala ipd dhan 2013 dec 21 ulagam aliyum nu sonnanga but ipo 2020 ...,NOT
TA_HL670,naana iruntha camera therinchapram thitirupen [,NOT
TA_HL671,naane 12days Cook panna vettuku thevaiyana things vaanganum yosichi kittu iruken.ithu vera poga sollunga,NOT
TA_HL672,naatukku ippo iva romba mukkiyam modhalla un life correcta irukkaanu paaru,NOT
TA_HL673,nadakkathatha neenga post potte nadathiruvenga pola. konjamachu irunga da world last date 21 nu solluranga. nan porandha date laye saganuma[,NOT
TA_HL678,Nam yar oruvarai thughi vitomo avarghal aduthu varupavarai thughi vida vendum. Appadi seyavillai endral nam yarai etrivitom avarghal annaivarium othighiveda vendum ellom namudaiya kaili ullathu,NOT
TA_HL679,Namaku kannulam Nama Sangi Mela than irunthuthu Yarulam Sangeetha Va matum pathinga [,NOT
TA_HL680,"namba vaazhurathu 4 generation kaliyugam oru yugathukku 1,50,438 years aagum ippo 1348 years tha mudinju irukku innu irukku ippova ulagam azhiyaathu",NOT
TA_HL682,Nambala but nadanthalum OK than nadakkatiyum OK than ‘ Nadanthurumonu nanachi ippave feel panna kudathu ŠAlways be happy    ,NOT
TA_HL683,namma pesama abdhravukku oda vendiyathan ingu onnum sari illa,NOT
TA_HL684,"Nanba kasu panam kodi kodiya vachurukkavan than aiyyyooo ulagam aliya poguthu serthu vacha soththa ellam enna pandrathunu payapadanum, namakitta... so always be happy[",NOT
TA_HL685,nanga athukuda katharanum ...meme ah thappa irukuda [,NOT
TA_HL686,nanu ya paiyanuku thanikudukura maritha uttova,NOT
TA_HL687,Nanum ennoda paiyanku ippadi than pannuven,NOT
TA_HL688,nanum enoda ponnuku epdi tha uttuvennn[,NOT
TA_HL689,nanum naimbala but bayamaa eruku pa,NOT
TA_HL690,"nanum srilankathan unakala vida azaha, olukkama drs poduvam. nenka aaaaa endu pathudu irupenka",NOT
TA_HL692,ne 1st dress correct pannu apram samayal ready pannu,NOT
TA_HL697,ne poi thiruthu....meera nu name vechirkira all elam ipadi thaa pola,NOT
TA_HL704,nee avala paaratturiyaa.... middle class nu nakkalaa solriyaa....,NOT
TA_HL705,nee avanukku thalaya sorinchukite iru avan................,NOT
TA_HL706,nee ennamo romba nemmathiya vaaluramathuri innum oru 5 varusam ietha udalai katalaam aprm unn nilai ???,NOT
TA_HL708,nee ethana marriage pannalum olunga irukamata yana marriage oru just time pass,NOT
TA_HL709,nee nalla podu katha theranthara kudathu[,NOT
TA_HL713,nee veliyapo kavina thappa sollatha okva,NOT
TA_HL716,"neenga adhapaathingalah,.. Cathrine terasa ku irukudhu adhu,.. ivlo naal illanu nenachuturundhom....     ",NOT
TA_HL719,neenga review panrathuku worth ella madam....,NOT
TA_HL727,news theruchttu poduga...mayan calander illa jane calander...,NOT
TA_HL729,nii thaa worth ila kavi na sollatha[,NOT
TA_HL733,Oiii enka anna pavum da ovara panrinka,NOT
TA_HL735,omg babygu sappadu kodugerathu evalavu kashdam vachu seivanga babies,NOT
TA_HL737,onna mathirithane los ethavathu sollurala .ni mattum jaikanum illa .thalakanam thardh,NOT
TA_HL741,ora vali ....saudi sattam.vanthal mattum....ithu nadakathu Œ±,NOT
TA_HL742,"ore mathiri food kudukkama, ovoru nalaikki, oru mathiri different da, kulanthaikki pidicha mathiri kudugka, sapduvagka,.... atha vittuttu, alakana kulanthaiya, ipdi akki vacirkkigka..... [",NOT
TA_HL743,oreo biscuit illaya Adhu.... calender aah,NOT
TA_HL744,oru chocolate dora buji pakavinthruthala maranthyruoan,NOT
TA_HL752,orutharoda feelings a..purinjukama love nu sinna appa friendship ku enna artham oru camera la patha love nu tha ellathukun thriyuma appo friendship?...,not
TA_HL753,oruthavangala ipdi ellam kalaika kudaathu,NOT
TA_HL757,overa kalaikathathiga kk vaa ¡ ¡,NOT
TA_HL760,Paavam appavi makkal ­ ­ ­ ­. Covid 19 spilt pannavan Thalaila vedichirukkanum,NOT
TA_HL761,paavam baby naara adichitaga kulika vaiga,NOT
TA_HL762,paavam pa surya anna epadi lam pannathiga[,NOT
TA_HL763,padam pathen verum 4second matum tha panirupanga ana all semmaya irupa,NOT
TA_HL764,pair super nu sonnadhu thank u but anna nu solladhinga pa kashatma irukudhu,NOT
TA_HL772,papaku pudikkala vittudu unaku pudikkalana sapuduveya epadi panathenga,NOT
TA_HL773,paravala Ennum 4 Naal Eruku Enjoy Pannuvom     ,NOT
TA_HL774,parents pakkarathy bayama eruku kattika helo la epadi panringa onume puriyala ulagathula,NOT
TA_HL775,passport illamal foreign ku kooti selpaval..,NOT
TA_HL776,pavam pa kozhatha porumaiya uutte veduga pls,NOT
TA_HL777,pavam pannitigaleda.....pavam pannitegaleda ‚ ‚,NOT
TA_HL778,pavamma munjiya vachuttu yematuratha para,NOT
TA_HL779,pavum pa romba oothadinga … … … … …,NOT
TA_HL782,peththavangaloda valiya yaralaium samathana padutha mudiyathu pen kulanthaikalukkum pathukappu ella parent yepti nimmathiya velaikku povanga,NOT
TA_HL784,pinadi cut panuna inum nallah oothalam,NOT
TA_HL785,pittu padam la eppo tiktok la varuthu,NOT
TA_HL796,poi serathuku munadi aasaiya niraivetrirkanga ¤£ ‚,NOT
TA_HL800,pona varusamum ithey than sonnaga na nambala nadakkathu,NOT
TA_HL803,ponna nee sappada konjama vai. muttal...athikama kodutha thondaila adachukum,NOT
TA_HL811,post panra ungala thita kodadu.. ada potutu pose kudukranson avungala solanu,NOT
TA_HL813,publica epo thandana kutungurangalo Apotha theervu kitaikum athuvaraikum Ealame Oru news ah tha theriyum,NOT
TA_HL815,pudisu siruvar kapakatil poduvanga ayo avangaluku onum teriyatu pavam teriyama seitanga apadinu solli viduvanga,NOT
TA_HL821,Remba thevai pillaigaoa paatthuttu irukkama thirumbaum mrg panni asinga pada phora,NOT
TA_HL822,rendu ponunga irukanga avangala parkama nee inum athikam kalyanam panitu irukie unaku ponunga irukanganu yosichi parthia ne konjamavathu kasu panam iruntha ena venalum thapu panitu polam apdy dana,NOT
TA_HL828,romba over ah pothu pa nalla poitu irunthuchu appa ponnu brother sister one side love nu etho oru love nu ana intha vanitha panna velaiya illa pa ithu thaan bigg boss panna vela € € € ‘,NOT
TA_HL829,rompa overa poturenga apparam nan denson aaituvan,NOT
TA_HL833,sakshi nee tamil show la iruka. epa paru english pesina avalo than. tamil varatha. thappa understand panitu over ah panra. neeyum un dress um pathave pathitu varuthu.,NOT
TA_HL837,sangeetha vayae naan ippo dhaan paakuran,NOT
TA_HL847,semma but ninga ella patathulayum entha mari seen irukum poi parunga,NOT
TA_HL848,semya nadikiran thrasan dei unaku eruku,NOT
TA_HL850,seran ku ivalo nal kovame varala ana vanitha sonanala mugen kita kovam...aparam madhu kita ketanga aniyathha thatti kekala sonathum ipo madhu erangitanga...elllarum acting....vanitha va thorathalanu patha madhu va thorathanum pola,NOT
TA_HL851,seriyale ventaam ippathaan immathiya irukku gooad boy,NOT
TA_HL858,she is fake maybe ... true love a irunthiruntha avara kaapatha than try panni iruppanga vittutu oda mattanga ” ”,NOT
TA_HL859,sherin overah aatra this weak ne kilampu,NOT
TA_HL861,side chinna food ah vachu parunga [,NOT
TA_HL862,singlea kidaithaa extra one gb aval,NOT
TA_HL863,"Sir iva Intha getupthaya original,movies athu summa nadiputha",NOT
TA_HL866,sooru udratha vittutu ipdi play pannitu irukinga kozhathaiya Vida Apdi ena iruku like la,NOT
TA_HL867,sothapale....vedeo ‘Œ ‘Œ ‘Œ ‚ ‚ ‚ ‚ ‚,NOT
TA_HL868,sry google maranthuru vinglonu kettuta,NOT
TA_HL872,summa aasa kaati mosam panadhinga pa...indha news ketu ketu kaadhu vedichrum da.....,NOT
TA_HL873,Suriya nadikiratha neengala oru karbanai panni sollathinka auto la oru aal matum pona athu kanikiratha anthama kuda yarum valayina oru aal than povanga illa theriyama kekuren da Pavam avaru,NOT
TA_HL874,surya thirmanika villai... director ...[,NOT
TA_HL877,tarsha payama nee than soona frd pinndi iruthu safe aiukuran soona ippa enna game start pannpinndi nee kavin game vanthuta varthanma vilayaduvaru ana rules pakkava follow pannuvaru nee enna sonnalum avar save panna oru kuttama iruku da,NOT
TA_HL878,tax katama irukanumnu pondicherry luxurious car vangitu....idu panra alumbala pathiya.....indha vishyam newsla vandhu maranji poidichi,NOT
TA_HL880,thadarnthu 4varasham pirinjirunthale unga kalyanam sellathu nee 7varusham pirinji irunthutu ippa ethuku kamplain pannaunnoda,NOT
TA_HL882,Thandanai miga kadumaiyaha irukka veandum,NOT
TA_HL883,thandanaikal koturamaka irunthalthan thavarugal kuraum,NOT
TA_HL884,"thaneiya rumela vachi sollerukkalam,en avana thotarthu avamapatuthirenga[",NOT
TA_HL885,thannai illivu padhithinalum mannikum deiva thai aval thunbathai poruthu inbathai tharubaval aval imaipoludhum neengamal imaiyah nammai kaapaval aval,NOT
TA_HL886,thanni kudukuranu emathathiga pa pavama iruku pakavei,NOT
TA_HL887,thappu neeinga pannito aintha chinna paiyana kolapanniteingalada,NOT
TA_HL889,"tharsan nee ivala nalla ena pana,,, selfish, neetha kavin na use panithu iruntha...... thappu panitha tharsan",NOT
TA_HL893,thavara eruppathe thavaru athukku yen pa antha thanbi konninka,NOT
TA_HL894,thavarana uravugalugu kulanthaigal paliyakirargal pavam,NOT
TA_HL896,thayavu seithu maaththunga antha rashmika venam enaku news kelvi patathula irunthu romba stress ha iruku ,NOT
TA_HL897,thirumba nalla naaka pudungura mari,NOT
TA_HL898,thirunangaigal Vara Vara yen ipdi nadathukuringa          ,NOT
TA_HL913,Thuke earinjitu ula va sema sir.....,NOT
TA_HL923,Ulagam azhiyum but ipo illa innum time iruku June 21st nu thana sonnanga endha 21st nu sollalaye aiyoo enaku innum kalyanam kuda agalaye,NOT
TA_HL924,ullagam alliyarathu than alliyuthu 23 June alliyatum bocz. June 22 thalapathy birthday pa,NOT
TA_HL927,unakku pasathukku biscute potathu theriyala avalotahuthan theriyuthu,NOT
TA_HL930,unakula idhu thevaya ....unakenna da therium...nanga apdi sollamatomm ...ye indha madhiri panringa ne poi un velaya paru idhukella ne badhil solliye aganum thasamabagam kandipa kodukanum adhadha ayya sollirukaru ... unakula idha pathi ennada therium,NOT
TA_HL931,uneekee VANTHE ratham mathevengelekaa Thakali Chutney haa,NOT
TA_HL933,unga kitta kekkala unmaiyana christians ku thasamapaagamna ennanu theriyum.ipdi sillarathanama pesaatheenga,NOT
TA_HL935,ungalukkellam vera velayee ellaya.....[,NOT
TA_HL936,ungaluku edit panna theriyum nu nenga onga istathuku panna koodathu.... ok va.... sammanthame illama avara izhukathinga.... avaru nadichathala than ellam varutha... 7 aam arivu la corona va vanthuthu... ongaluku thapa edit pannanum na poi ongaluku pudicha nadigar ah vachi edit pannunga... ok va...,NOT
TA_HL937,ungaluku ippo naala nakkalum nayandiyuma than irrukum avaru onnum avarukitta poi kasu kooduka sollala kastathla irrukavanga kitta uthavi pannanum,NOT
TA_HL938,ungaluku rashmika pudiklana kelambunga,NOT
TA_HL941,husband kudaium eaa vaithula irukara kolandhai and eaa paiyen ivanga kuda konja kaalam nimmadhiya vazhndhalea podhum adhu nadakama ulagam azhinchita payama iruku,NOT
TA_HL942,ungle enna. soldradhunu theriyale da,NOT
TA_HL944,unmaya sollunga yarulam antha pink color saree aunty ah paththinga [,NOT
TA_HL947,unnaku pesurathu ku enna thakuthi iruku ovaru ponuga kalyanam mutichu silla varusathulaye purusan eranthuraga avagala pillaiya vachukittu thaiyatha valuraga neela uirota irukave,NOT
TA_HL950,vaaipu kidaikum pothu thappa thiruthikka paaru... adhavittutu cheran sir puduchathu harsh sha erundhuthu na feel pannunaenu poi ya drama podatha vaaya thorandha poi poi.. vera vellaiye illa d..,NOT
TA_HL951,vaaipu kidaikum pothu thappa thiruthikka paaru... adhavittutu cheran sir puduchathu harsh sha erundhuthu na feel pannunaenu poi ya drama podatha vaaya thorandha poi poi.. vera vellaiye illa d..,NOT
TA_HL952,Valippu vandha madhiri thudichittu irukaa[,NOT
TA_HL961,vanitha unnavuda kavin 100mandangu nalavan...thakuthihey illa unku avana peysurathuku...yethana week avan nominate aanalum...antha ella week um avan safe aa than irukan...ithukumela avana pathi peysurathuku unku rights illa ¤¬ ¤¬ ¤¬ ¤¬ ¤¬ ¤¬,NOT
TA_HL963,vanitha vandha vodane sanda mari pannura,NOT
TA_HL969,vayathu vantha vaaliparin valathu kai aval..,NOT
TA_HL970,veanum nu epdi photo ku pose kudukuringala ....,NOT
TA_HL971,vegama padicha maranam nu varuthu chy,NOT
TA_HL983,votes ah sakshi ah thavira ellarkum divide panni potu iruntha intha shakshi ah velila anupirilalam ¤” ¤” ¤¦â€â™€ ¤¦â€â™€,NOT
TA_HL984,Wat... Ithula tan nan kudukuren...guys even Doctor adviced to give all types of food depends upon temperature surroundings n weather climate... Basic ah namake theriyum which type of food v should give at Wat time at which whether so don't confuse try all types of food to ur children...,NOT
TA_HL985,yaaravathu best aanale intha worst fellowslam poraamaila ippadi thaan pannuma,NOT
TA_HL986,yaaro iva adi manasula pugunthu expression queen nu namba vachu irukaanga[,NOT
TA_HL988,"yamma pillaiku soru uturiya ,illa soru la kulika vaikuriya",NOT
TA_HL990,yaravathu pidichu paka vendiyathu thaney,NOT
TA_HL991,yaro sollirrukanga orrupadiya yedachayum pannirrukiya kettu irrukanga appo uditthadhu dan indha nanam pannam nerya irrundhal it ride pannuvanga nu indha maari kudhukuranga,NOT
TA_HL992,yarralleam auntha aunty expression pateinga[,NOT
TA_HL994,yeanda ipdi panringa avar nadicha movie scenes ella nadantha athuku andha director kita thaan kekanum,NOT
TA_HL999,yellan nadukuthu yeppo thamarai muzhukum,NOT
TA_HL1000,yematha arambichitanunga nambathinga,NOT
TA_HL1001,Yen allah thavira yarodaiya sollu unmai illa namba vendam yen allah yenna nadurano athu than nadakum,NOT
TA_HL1002,yen pa vera heroine kedaikkalaya ippadi tha keerthi suresh pottinga andha padam sutham ippo idhula rashmika ungalukku padam odanuma vendama yen ippadi pandringa avanga vendam pesama kaajal pottrunga illaya thrisha illana thamanna va podunga avala podrathukku ivangala vechi padam edukkalam,NOT
TA_HL1004,"yenda itha, yen pona year podala? yepo kasta paduromo apo tha, ithu mari la post potu innum athigama bayam paduthurathu..... june 21 mudinja piragu...... nov 21 ulagam aliyum nu oru post podurathu itha, vela.....",NOT
TA_HL1006,yenn da yen ivangaluku antha coronove parava ila pola,NOT
TA_HL1012,.. chai ipdila pesadhinga appangra sthanam chit..vanitha mam ku ipo tha nala life kedachuruku..avanga ponnu pavam ipdila pesadhinga vanitha mam best mathavangaluku.. Chi...,NOT
TA_TW956,.. Yaaru @USER sir ah.. Idha ellam paaka nallavela Sivaji Sir illa.. Avar fans mattum indha paathanga romba feel pannuvaanga ya..,NOT
TA_TW6109,.. Yaaru @USER sir ah.. Idha ellam paaka nallavela Sivaji Sir illa.. Avar fans mattum indha paathanga romba feel pannuvaanga ya..,NOT
TA_TW5068,@USER Yaarumey intha tag la intrest illama irukkiga... oru naal namma v2laum nadakkalaam... nandri.�,NOT
TA_TW650,"@USER , indha News paathutu kaalailarundhu ,manasu kashtathula dhan irundhen, unga tweet paathuttu sathiyamaa azhudhutten, after 5 month's innaikidhan azhudhen",NOT
TA_TW2119,"@USER , una vidurathuku manasu varala baby.... ATHan nitu kuda sethukidan",NOT
TA_TW4082,@USER .. Idha ellam paaka nallavela Sivaji Sir illa.. Avar fans mattum indha paathanga romba feel pannuvaanga ya..,NOT
TA_TW613,@USER .. Idha ellam paaka nallavela Sivaji Sir illa.. Avar fans mattum indha paathanga romba feel pannuvaanga ya..,NOT
TA_TW4081,@USER .anna unga birthday special ah enaku oru chance kutunganna natikka.kandippa ennala perusa saathikka mutiyum na pls,NOT
TA_TW1406,"@USER ""Namma Payalunga"" nnu solra Unga Nalla manasu I still see them as, "" Enemies"" Shame on Me Pangu",NOT
TA_TW1460,@USER #TAG Anbu katta evlo peru irutha unna polla anbu yarum illa anbee Happy morning papu chellam,NOT
TA_TW898,@USER #TAG la unaku thonuradha twitter ah mention panni tweet podu bro. Idhu just try than.. success agalana mathiruvangannu nenakuren,NOT
TA_TW6111,@USER #TAG la unaku thonuradha twitter ah mention panni tweet podu bro. Idhu just try than.. success agalana mathiruvangannu nenakuren,NOT
TA_TW4083,@USER #TAG pangaja kasthuri ad Vara thatha unmaya unga theatre la worker aa ? Doubt Clear pannu bro,NOT
TA_TW1229,@USER 1 st season nadicha harish raiza ku kooda sollikra maari rendu padam iruku adutha seasonsdan romba mosam,NOT
TA_TW6112,"@USER 1. Illai Devi July 13 Enaku therinju 'ooii' Pidivatham Friendly ah pesurathu Ellarukum oru naal varum, but ungaluku ipothaiku Apdi lam agathu 1 ila 2 : 2.9. unga avar 10. Helping mind,11. pesurath",NOT
TA_TW615,"@USER 1. unaku Theriyum 2. kettavan_freak 3. use panradhu Ila 4. Sept 7 5. Innum kedaikala, kedaikavum mata 6.16yrs 7. Ellame Fav than 8. Vimal Kumar 9. 10. Blue 11. Everyday 12. Than I love All Things In My Life Mainly Haters 13. Sure 14.",NOT
TA_TW5017,"@USER 1000 pera follow pannuvan. But 10 id ya tag pannuvan. Appo avan nammala oru periya aala nenachi, nanbana nenachi, madhichu tag panna naama santhosam padanum",NOT
TA_TW1908,"@USER 100th day post semaya podunga, vaalthukkal.ore mathi paathu boar adikuthu",NOT
TA_TW616,"@USER 10persons la out of 8 persons chennai illa , remaining 2 irrundhanga A negative blood group and athula oruthar aavadi dhaa bro ithu matiri vennum nu sonnathukku no way sollitanga phonea vaachurunga manasu help panna Anyway thankyou",NOT
TA_TW221,"@USER 125 ST Discover 4 valve Top speed athigam varum, long poga nalla irukum, but romba vibrate aagum, avinashi to Coimbatore pogum pothu than intha speed, 2016 2017 la. Madurai try panen, buy 110 thandala Kaathu konjam over",NOT
TA_TW6113,"@USER 125 ST Discover 4 valve Top speed athigam varum, long poga nalla irukum, but romba vibrate aagum, avinashi to Coimbatore pogum pothu than intha speed, 2016 2017 la. Madurai try panen, buy 110 thandala Kaathu konjam over",NOT
TA_TW6114,@USER 13.Kaatrey poongatrey oru kavithai solvaya?!. 14. Life long continue agura alavuku nalla friend. 15. Unga virupam ethuva irunthalum enaku ok.,NOT
